V1	V2	V3	V4	V5	V6
2.21018141069303	1.26604963785766	-0.899618261472697	-1.33590609197556	0.48354635661746	-0.298019547930658
1.17627621371969	-0.0126610702524459	0.660958560111176	0.155803388074003	0.681510532620592	-0.26901364779837
2.22422430666062	1.24653248361497	2.00462613250868	1.56375364578012	1.59194618612162	0.791186979639187
1.77464827308394	0.955677265699347	0.31982941597368	-0.0088505918011752	2.25200763695356	1.6047840610008
0.913431192184833	-0.216017435000121	-2.36691070071718	-2.85888683528353	-0.657274938742779	-1.57252207252377
1.60157281162785	0.841398832610786	-1.16018714769354	-1.51708398296346	0.440198682940501	-0.19511375593186
0.529478648193416	-0.553737136007673	-1.71363488851118	-2.20111315541016	-0.290451391115761	-1.17671904495664
1.29960058897953	0.0831500879591167	-1.60169369074447	-2.12426913898296	-0.118833092397298	-1.09438276646791
0.810145428760836	-0.317781433622957	0.186885955638474	-0.299892971065	0.321104634068295	-0.585894882475298
-0.0616809223467287	-1.09161153749712	-1.26391361369543	-1.69989032075966	0.474394169617103	-0.347218165118994
0.574234713787746	-0.573183717044429	-1.66103259717595	-2.20195750875117	0.222210972400697	-0.733223369070811
0.833676468768072	0.0717632435030015	-0.914045644897316	-1.22828771446299	1.11034258166774	0.500475677392141
1.27510504157644	0.322636572780978	-1.0754766789004	-1.47174779245642	0.529984863277278	-0.229112566899189
1.95663746393381	0.768120169021247	-0.711376254688757	-1.20255988517898	0.642767641455262	-0.299416975574335
1.45614429251907	0.480291228610607	-0.96732227137696	-1.39872146035878	0.47337022356797	-0.316663876241809
1.93555541433652	0.998514157749907	0.593589519865786	0.160829236065723	1.46558623405949	0.688132919056365
1.04498574166602	0.176807272685344	-1.32196496848622	-1.68636855037412	0.355200377692988	-0.33947150247382
1.34408640273809	0.436186884647638	-0.381055073419695	-0.755006678431021	1.29892936209562	0.576991494491939
0.87633116624271	-0.0354344774504098	-0.87167889515069	-1.24905376683664	0.913365789180377	0.18705669735583
0.730631757095884	-0.514069448624087	-0.488025577295875	-1.15495106076368	1.28043708037982	0.202644262214268
0.728545320783311	-0.164220902417878	-0.931832144716212	-1.31726338340793	0.0690097118159889	-0.653381185057565
1.24683789865845	0.293423606131449	-0.123104368590978	-0.535814979277686	0.880503703685771	0.110392142567638
0.982240517732504	0.544614972967996	-1.08825682783502	-1.30092302261232	-0.511562757637237	-0.887971849753233
0.730161923826741	0.116247115118682	-1.45553507020044	-1.72372852356966	0.809387520630096	0.304441618139123
2.80099428240649	1.68278765435848	-0.345402727394251	-0.812435767294648	0.591949619384049	-0.296680026112406
1.8382777415883	0.741954165338868	0.310798283729434	-0.166687651431096	1.18678449549031	0.299578046659878
1.45653510312409	0.511934919556839	-0.0212272567760388	-0.417840282866013	1.15368423729906	0.398408440896041
0.657406512487074	0.0502596500037014	-1.50401187424934	-1.73858596577924	-0.227970811122142	-0.70829567724535
1.49819982715628	0.592701554203965	0.257698923409696	-0.192987039023765	0.834559788555466	0.061267683117335
1.40630759974856	0.717548772737851	0.310257726170477	0.0297168642436405	1.25636038774367	0.71062743948077
1.46624214834876	0.345742057361043	-0.94548324903227	-1.44663596230739	0.657772293209341	-0.253222049046755
1.71435813826342	0.855534495043145	0.0151112407823129	-0.379540347843856	0.524969594333157	-0.187230817466228
0.552442119472381	-0.739593418665981	0.113615530406799	-0.460332691944039	0.890794124237111	-0.157437834357153
0.0623260861569323	-0.900790834921136	-0.449877347928173	-0.89292120468325	0.297719415742216	-0.493681909386662
1.92404103164815	1.04493981071321	-0.752032396353509	-1.1409650620824	0.380257698595279	-0.338407082925816
1.38575493501987	0.295811203460036	-0.654062553205466	-1.14139045273437	1.30748529599589	0.421935841553016
1.6277730294384	0.884081554111387	-1.03105646489611	-1.33221007947875	0.412241895134312	-0.180744606049422
0.986668894581253	0.254977479823742	0.0766569913349775	-0.211905415339874	0.728664978503338	0.154007498631983
1.35460352973245	0.399586154416981	0.278233637219168	-0.158056303171509	0.461114206887926	-0.326612536347443
1.73781458159237	0.513082479679174	-1.34910828990531	-1.8683313578253	0.660251206052554	-0.317585899546978
0.919069027915046	-0.135317621101219	-0.922018019295157	-1.37260176965658	-0.604063254912743	-1.44747810501644
2.2043569832752	1.14319903577264	0.458276875266089	0.000855764817975335	0.938645610466519	0.0852440850275433
0.81572628114016	0.0442341725218053	-1.49626377504727	-1.83239674217948	0.321450254594623	-0.306874648643021
2.07455320160474	1.1020202494575	0.680905407039852	0.285364956552216	1.80964685950547	1.0373878240535
1.422984985844	0.519366581852691	-0.63332775780677	-1.05370851998567	1.36344884497066	0.611643852268755
-0.0429783475930089	-0.892795915498608	-0.412241619995153	-0.785451920406406	0.36791686284326	-0.323128842749248
2.16729706891383	1.15645141720987	0.174775719942977	-0.295280676249369	0.718606571743563	-0.118241877848076
1.18048710105327	0.148255211401744	-1.32793741142062	-1.80001165395192	0.473716042923964	-0.373842267840464
1.30831361166655	0.279152037574184	0.394360708988064	-0.107239312797244	0.532602669036575	-0.333657062923853
1.5846004589585	0.604220786501536	-0.278779755989567	-0.743508201189934	1.29450563588285	0.474686426344358
1.70304553508291	0.603858665357647	-0.166046544007346	-0.648163466825842	0.885174449512817	-0.00640949975292415
0.105440116980597	-0.0880716783816585	-0.719397510579333	-0.968374111150429	-1.65803174870342	-1.60048959309371
0.333939940062912	-0.786391231287061	-2.59571104581108	-3.09213494483953	-0.425088328741425	-1.33738021703546
1.16914099532322	0.0886987424813517	0.0350912906056441	-0.463452161311418	1.19363344431032	0.305247458711046
0.665683553265809	-0.380440412798168	-0.329946611298659	-0.800176836282924	1.16741363714474	0.313313711641526
0.337592220173272	-0.777446132525684	-1.06947508800186	-1.58512244162352	-0.107694368602228	-1.02740580146335
1.39183768649457	0.542810645825232	-0.452569805261544	-0.850913776626259	0.781314663038499	0.0745538273042761
1.20718595189416	0.415847412015076	-0.0759877659271463	-0.443753021700839	0.665235729370444	0.0140135011527007
1.5962726324145	0.712113632870302	-0.0856384822507428	-0.529511677008393	0.626307755312068	-0.129377550416695
-2.20328157617262	-3.07885223913929	-2.30796937008531	-2.71879979593628	-0.701211891035154	-1.42773899290839
1.16249427643806	0.153420451594646	0.42759928308532	-0.00181329258603657	0.18424750824479	-0.625488285362539
-0.765222128774861	-1.70441711413117	-0.661918092864577	-1.07402638019484	-0.421420897431949	-1.1842836688241
0.6594780124706	-0.25736710389159	-0.839832527601997	-1.20487883235764	0.94200721377395	0.224192609435329
0.699461579448799	-0.382682598007642	-0.978513432221175	-1.45775492017453	1.3730116075519	0.49195804728442
0.099849241380076	-0.896159956527544	-0.585977768973022	-0.999763362249394	0.346576245773053	-0.443048863345189
1.36505415414495	0.342483578377383	-0.212148068703045	-0.643090117111818	0.327898690957002	-0.488026353329606
0.185459327034013	-0.396406950017161	-1.70214845786798	-1.93296545930424	-0.419221470858252	-0.879571743949559
0.215475982897874	-0.871697465839758	-0.237155495662837	-0.729549383525065	-0.309679117758619	-1.19401649139518
0.620550303718999	-0.224012723383511	-0.682157031213494	-1.03428901400192	0.91698814825259	0.241960856847291
1.03729064914606	0.0071887496196259	-0.0788035413035031	-0.546488422293452	0.706942725627724	-0.137925362214004
0.301672333522661	-0.364223944327705	-0.346220644790825	-0.633276313206707	0.275181226511417	-0.270359870981587
-0.860562731593659	-1.63780418827583	-1.16295552340469	-1.56065923011493	-0.0600521669439449	-0.730057271645238
1.26861738128084	0.34469648132358	-0.186878328528566	-0.592739585543499	0.593254174118731	-0.157604596320093
0.154070934467888	-0.934671759851872	-0.332681932422176	-0.824707004014924	-0.0944180933899167	-0.978298881397409
0.97088053925854	-0.0367183673779186	-0.805247424565973	-1.28702817747716	0.895414068333401	0.0529532405239416
1.1440825599058	0.42617204773286	-0.291324683194974	-0.621406145743934	0.384019957426636	-0.212536218063445
0.950369692832139	0.111663192458711	-0.0268604605175742	-0.395850107532353	1.20398033965418	0.517694042579914
0.264926981329522	-0.665200309926577	-0.463514277257973	-0.901309708796709	-0.360535550352016	-1.13158931697352
2.15168815834078	1.14206457236264	-0.652215707270868	-1.09479706769321	1.54826021885528	0.731537225076788
-0.0822559777243078	-1.06502589391313	-0.586156025832367	-1.04840868475146	0.33897848744144	-0.478280010879491
1.58356904175191	0.8083102883692	-0.397672985992601	-0.733883575250627	0.922242056786404	0.291469960758848
0.480353802602947	-0.48557864811488	0.337651828801039	-0.0967046857908148	1.33738624107553	0.54547354334727
0.273944354133362	-0.330397936715661	0.0480374857478322	-0.183588441320206	0.915398809268665	0.443839622645805
0.815144805780723	-0.269357937355962	-0.424722972243479	-0.853384084682491	0.826381505020708	-0.0181295903232055
1.84641065822874	1.01154033103109	-0.948590304648402	-1.35103317708125	1.57407051175822	0.867710173854414
0.235732624982405	-0.787587847570045	-0.787717500129148	-1.26714712488963	-0.743282861199753	-1.59099543629929
0.705616710433911	-0.253577283815419	-0.851324412862644	-1.22464242407778	0.539773834944576	-0.202737746335452
0.972501701061382	0.143689283105034	-0.674604171896946	-1.08574271338574	1.17282834924447	0.467182307973506
1.60946781261687	0.675163191688355	-0.901257806748361	-1.26203401710204	0.794868927172467	0.0689527420484121
-0.0647988873227504	-0.0120429841226205	-5.45752351816019	-5.22156300554384	-0.107268805036806	-0.563530808194492
0.916416111837737	0.656747945177398	-2.08597955128862	-2.32123205112685	0.857130571732531	0.69650221956415
1.27742323661345	0.726951392119393	0.474394145957963	0.207843993010113	0.695038804022882	0.225356385628166
-0.500831040079914	-1.60348750908849	-2.05140323109795	-2.45853351438687	-0.707981397232683	-1.54531569311572
-2.12094475031199	-1.91085653815056	-4.196462070333	-4.02027705256483	-1.22270023899729	-1.64257028255694
2.65891465625182	1.79689979127285	1.06425076108143	0.719938069287758	1.81918700525306	1.13479935873982
1.20293628178483	0.528232373141278	0.549819508193114	0.236717999894181	0.232486366551683	-0.328942834197498
1.22702353783156	0.188564194936897	-0.0457781780302202	-0.522532118551793	0.731413250643069	-0.123541221284986
1.8032617975491	0.632150152381942	0.680159744706903	0.216265039181158	2.16091983947442	1.2521260920704
0.454094958452437	-0.424754094809604	-1.39309780530575	-1.74605331282606	0.483690593909633	-0.205254561915939
1.21049033144442	0.336077449546378	-0.953832352998712	-1.30195670645079	-0.305325185341282	-0.98639636255827
1.37308627478516	0.574518827403934	-0.653506073736119	-1.07424263006462	1.06493240169063	0.370732267359049
0.128126798917337	-0.773147042935437	-1.80420456305125	-2.13048669996166	-0.0676997096872945	-0.750088569771534
0.225980590047909	-0.738067253096083	-1.27599075992276	-1.65088017570661	-0.594870387867496	-1.33899996168472
0.672719193996304	-0.335788132020333	-0.825661716028129	-1.27674037473407	0.910451877942749	0.0870367039047181
0.369757651148149	-0.740599379653708	-0.832167518799546	-1.31245643304071	0.0519874584567201	-0.841596354621048
-1.7585993305872	-1.7053367620994	-5.69098582104161	-5.48884862631127	-1.34271406254284	-1.83730561233105
1.58930864255052	0.626524539531251	0.268952906904624	-0.100196579785454	1.42342555143413	0.678890004746267
0.552337782866002	-0.23948155395332	-0.977783920006101	-1.28218599189974	-0.0348227408921064	-0.651821526201389
1.88545076707375	0.76512282811121	-0.491957553135959	-1.01813117909961	0.898865941784334	-0.0301924226137402
2.59198825114636	3.24468258209777	-2.15007939642825	-1.70323423017448	1.51533419453645	1.40289211298964
4.0009067265041	4.57248327788761	-3.90484936585758	-3.42248881635476	-0.48880682721811	-0.700440526486838
1.60019103963566	2.2671444510988	2.28692823136018	2.70719292984766	1.30414586818415	1.14565709264158
3.40633261258398	3.9486487937241	2.10133050282562	2.61120822851372	2.15098374138266	1.92971145472274
2.23728551924951	2.65313834193937	-0.244627672268206	0.272178178306533	1.21765227205053	0.887140200162411
2.51262383075622	3.0011044708648	-2.31358837826812	-1.7853667331645	-0.475760080726187	-0.808881143667034
2.12750167928884	2.74235833345444	1.38363024938174	1.82222432892471	0.900262269899723	0.776822355235497
4.07338743383996	4.7065163179057	3.16564704747428	3.61592828633582	1.60433553577788	1.45689995925565
3.04118594026931	3.70027594248334	0.490767860378557	1.00803046722058	-0.283596476048377	-0.546040991458632
2.58668092206352	3.17850439943597	1.05573962983888	1.53259178993527	0.439990824318066	0.271152695894108
2.92344041609757	3.46320452245	1.26645528629093	1.80224349359621	0.990413000637721	0.605787787528472
2.44211307958255	2.99484288253075	4.34118549982028	4.84828290795216	1.6181268738474	1.37817998577889
2.92888370567253	3.50530090932571	1.15372453371704	1.66213165975423	0.0709551467030191	-0.248802777304249
3.07552256936351	3.64871436821744	1.37431691507897	1.80101110423171	1.93870750825029	1.81487848198906
2.95687998337506	3.63692297147923	0.863433036190836	1.32044097294267	-0.193172409096141	-0.449192583857473
3.94378308751397	4.49893206683974	0.405364057324553	0.903288947481973	0.199368682625974	-0.00177039025150755
3.265307049757	3.84187244796217	0.959420087274139	1.42642290155142	0.0571194729374593	-0.18220626447843
2.64686655986266	3.26257141108052	3.37883112927319	3.84646340331793	2.96557847494466	2.82924737307559
3.40346505810289	3.90707804472436	-2.51633738521584	-2.0249774266699	2.24704460197435	2.03128833981989
2.09158343869929	2.75282483221117	3.96316542819936	4.36649791267584	1.41864103505072	1.32197506656665
2.78520841698484	3.39386111051538	1.82028806362436	2.27721027638108	0.628638021132851	0.442360085302901
1.71998393202773	2.19851250154269	1.22159818889141	1.68238462119707	0.0291998797839026	-0.200306813358113
4.20881825936869	4.88142088565873	1.87128044444835	2.27953596888162	-0.0897171440131923	-0.110560874783105
2.29668816759313	2.89607851097736	0.154506694511427	0.593178115382647	1.08371494603808	0.894989010210269
1.50842710038428	2.01959937418443	0.185893319728629	0.728933704332076	0.914607669590831	0.57196110952504
2.31071249996157	2.82811454401701	-0.532976881024914	-0.0179469902876497	-1.14576635345647	-1.40225120589548
3.53142574204579	4.14493517046077	1.13496887620467	1.62496617030831	1.67579562687325	1.47875073002647
1.76410629794613	2.3539562659471	2.37545673338107	2.89789927145287	0.311448883202671	-0.0293664258752775
2.68276245502409	3.15848396192184	2.28473192298651	2.77908411579999	1.48100162456976	1.18684457775245
2.55214816142167	3.10004522373239	1.24082290629002	1.68913584501961	2.51479053529929	2.38649812903964
3.01613740267357	3.5980718792343	1.73093643456412	2.20612991467357	0.136392197265679	-0.127344544485172
3.22462530636937	3.84740933612033	0.695628964914062	1.14127638589367	3.31874256273537	3.19985044727653
2.02304544693077	2.66450078960143	-0.473263746860967	-0.0179724537995288	-0.781383848855765	-0.945764821009154
3.5092002298411	4.10643648655307	0.524114210970231	1.02376634791348	1.3006938502858	0.990467501778207
3.0474026024336	3.61546588283959	3.54627199026904	4.01243580552502	-0.211418274352772	-0.362238134278518
2.63013863054567	3.24727599775141	3.59787372026199	4.07643387380327	1.34993807481032	1.1282116467495
3.77182873468731	4.26823100218952	2.09182927739531	2.58791282591442	1.42233126709353	1.18653591967984
1.85085198274168	2.40973097005604	0.280341281348589	0.810907983019656	0.00436663348014878	-0.317995350637006
3.66649553046492	4.29542239644085	2.11919366028586	2.6264061863278	0.488471217289352	0.271783994701947
2.09258335589021	2.6504415634098	-3.28730394205249	-2.78535576416208	-0.272897216804595	-0.532053925134584
4.15566163782177	4.68519896410881	2.80733544825766	3.32499943685516	1.57853332504935	1.2861544496744
4.22675624662567	4.95303564968774	2.94753834648765	3.37590533885236	0.75829996513123	0.640009441149336
2.74536575445263	3.28200125642579	3.16291178834798	3.66165839653691	1.80295801358295	1.5275412216679
2.98990138347084	3.54909918764611	2.47464982546488	2.99021966937354	0.231922880417324	-0.0216829803596616
2.96130708174654	3.54679997766317	-2.94221930083931	-2.45865360394733	-0.162331004845313	-0.365216797476371
1.99900058595896	2.56792114906686	-3.22059348864922	-2.715738218182	-1.3382102583145	-1.58099202729567
2.68252706579082	3.26989924447031	1.60475016368423	2.04874600110938	1.03779299622241	0.832584725426909
3.25855422654088	3.86453446533666	0.254414418634784	0.755646262753702	0.778249823748388	0.542483455670692
3.51519845420685	4.0217809293914	-0.195177551438096	0.288760118208163	-0.0563078312866509	-0.265708057431774
2.21886147766479	2.79547348903597	0.728652947605832	1.19540326094248	1.82860054904441	1.61715244594365
2.44499281984017	3.05297465629257	0.966419234074307	1.36279749941914	1.06270453558899	0.987970370609463
3.85641270589919	4.50841897004245	0.675145296497177	1.12252059967087	-0.0854415177689987	-0.288634450724298
2.79318972877939	3.2936981999212	1.35579888408119	1.8788778086906	1.44488638500691	1.11120316157911
4.23909106448741	4.73558957890712	3.43164338463854	3.9400905204028	0.516866488885318	0.286066220472792
2.68577054651495	3.22269502445425	2.24131011792559	2.71112381160414	0.985726372438409	0.79363432986178
3.72599088854153	4.38980857204596	1.02298427490497	1.53191321583485	0.953989383238374	0.741474498711722
2.24709485073801	2.79671265985218	-3.48575276142704	-2.99125664642474	-1.11415642376432	-1.38046200957228
3.01101716120113	3.58359090914156	3.01835235393907	3.48712481596676	3.93472419376531	3.76393855010103
1.96572421205419	2.669343517447	0.256737952659687	0.7332514880898	2.22504235771039	2.03205762832454
2.77551104754766	3.37748404254872	3.70738391908233	4.1973476725438	1.8906789842688	1.65102795615917
2.9915770229618	3.58505843305292	2.65376223598986	3.10600156278369	0.832151260142976	0.609319528437709
3.80700356286522	4.40926425193875	-1.53601629473057	-1.03102058343594	-0.0132255342789895	-0.18169532950941
3.70183520714286	4.3117561271921	2.44648313270512	2.88873126622411	1.17009400001986	0.980039096929047
2.14529946814189	2.72660787888036	-6.11554079156471	-5.62852495461964	-1.85080790820421	-2.09676829149393
2.89585714868939	3.52513160539998	2.91020750155868	3.3424885322437	1.28981263770954	1.14487211805336
2.89574006811452	3.58120580700213	0.586294177905162	1.00153349001602	0.410121215003704	0.264560419047915
2.12212349100392	2.79636704902251	-1.19668379729743	-0.730669324189948	0.797904753401947	0.582531242597159
3.59012917373602	4.16731024219304	1.56895790408882	2.07666071122987	1.34646417666997	1.07144248367724
3.24159400866604	3.94066513509046	2.77438227264265	3.13705067562271	1.24617223176297	1.23945418440785
3.18729350356324	3.76794195542243	2.9387503295962	3.38916010500494	0.732167883184573	0.578183103016129
2.70283143310179	3.36231175685395	2.20211514895743	2.6843010718618	1.58078490408346	1.39529792771124
3.92964140988145	4.54290304874346	1.90666489585108	2.38476593883589	-0.567584472031388	-0.732880728013975
3.30249740887658	3.90689838376785	4.42847844501268	4.90137195397815	0.700624718242082	0.4860289726133
1.88651060057586	2.57534102418401	-0.304058445643042	0.186577047456627	2.21045448094325	1.99462980428445
2.88387407369811	3.54215845913234	0.133078636017912	0.538618768479297	0.436728614535383	0.356686448239851
2.81182230367939	3.44076040619995	-0.517974832053148	-0.0620028708331363	1.0622235687213	0.90608059541494
1.15295457421549	1.67678912532559	1.36333425009403	1.87089168096848	0.955817737325329	0.744854158681089
3.41778064480233	4.01244643658234	2.92083263004317	3.40694951982575	2.10710725830579	1.89662164247957
2.23120630462526	2.66403936144706	0.801643436423406	1.24721303810469	0.0721614707371774	-0.189347046261654
3.14137508751415	3.79201896737444	3.32571018920547	3.70735408067906	0.295370504610855	0.214038850037178
2.67674028136178	3.27863469472188	0.056985890567137	0.575250183421233	-0.0209470620592691	-0.310036509246418
2.83451543027212	3.43169512337641	1.31958444544398	1.78726063060428	-0.0133918181342109	-0.244423285708931
3.41869922746007	3.99196973369539	1.73865894684832	2.20969639002255	-0.386882346216839	-0.61029088261726
3.2950377335385	3.8516750245431	-0.711548532040448	-0.225199731537524	0.714382850238793	0.520389420562199
5.0613069996118	5.63320906463289	7.23645749690184	7.72548800027806	1.70389882468498	1.48529176010137
3.59307896739084	4.25965625886406	2.81491910460566	3.27672291619885	3.15264824740688	2.98730750789109
1.88146912974288	2.46619943053174	-5.22163659491209	-4.68025215780166	-1.64130709239433	-1.92580351451471
3.02929021560492	3.62823859265456	-0.283876376132224	0.173166067013757	1.46668611485179	1.34180082513366
1.64790355667102	2.19983283897175	-3.75729241819169	-3.24621600964833	-1.26917402870245	-1.53273927153832
2.35571773583598	2.90535493462417	-3.3193802217607	-2.81325334793156	-1.24465694603745	-1.54817754972815
2.93233279876308	3.49840645839179	2.80660953254883	3.30126229157743	0.655386963239868	0.379956255048022
1.89474718399889	2.46999316831393	-1.37359381911341	-0.913355155135013	0.134288174831369	-0.101882091511214
1.97178026279703	2.48025705927876	-5.14929243884597	-4.60943823349745	-1.463378772411	-1.73999766180791
2.34557139818203	3.0253850513702	-0.13093789933317	0.337850365446273	1.21828872138012	1.07562054231848
2.5478397994286	3.17699806593363	0.99374308281643	1.47210344791689	1.07998331036804	0.867566871284824
3.27573982150076	3.88150326273029	-0.7052659759792	-0.187265920567844	-0.647577969512495	-0.956155535331998
3.5645370081692	4.12564877521093	-0.963626689331476	-0.520245995187369	-1.55144528748505	-1.75177121036288
4.13027561542571	4.68344562232199	2.42113682818971	2.93216205892111	0.52611273412188	0.312434057373437
2.08553999873804	2.71431994451683	-2.61214780669758	-2.15109636911119	0.623414381407394	0.443442566975266
2.55007099723966	3.19717486703273	-0.578448542952026	-0.104964193396136	1.21835468054024	1.02358742385927
3.75042059292329	4.38926742174605	1.00286752475332	1.48052519045559	0.315952737133975	0.12024689475296
2.5327971951751	2.81070051564915	-0.0992507437234778	0.367709470854167	0.407193327354854	0.134120790100737
2.60304468371669	3.22227123132585	-0.531857883611917	-0.0545168817645898	0.25372196999142	0.0696390623239917
3.13131845671368	3.72895536431482	1.93126051783053	2.41540827802482	0.27209629922976	0.0542111392218026
3.02033235162604	3.67997282200373	0.998757649282181	1.40909976343956	0.994938022404549	0.994685705882846
3.12949785506306	3.80044064749202	-0.681710080788619	-0.223398961300922	1.56621724589109	1.48366460079624
4.11748309286795	4.70807526065289	1.51165751957936	1.99816948415826	0.370471649484902	0.0946526247757208
2.74891502944016	3.3310440595834	1.65984674405208	2.18125292432782	0.83344643591002	0.563130003724121
1.84981188830355	2.47867070907289	0.949967873880354	1.42178506795695	0.533160407748939	0.328189968963166
2.73851042517566	3.47824805461834	-1.04245307457662	-0.585856628625166	-0.832243872424228	-0.910919714701875
3.28846528178392	3.81825779472692	1.23038003356437	1.74172979798693	1.02255649781285	0.839359905272037
3.86715595980268	4.52842914842451	2.59497095059922	3.0030755739744	1.71938334194727	1.61390775329127
2.75758555880715	3.28270716090153	-2.30886852719144	-1.82526314093437	1.83412570310479	1.57133062366813
3.18351464427436	3.77874018601938	1.66401811569575	2.1509191188346	0.926799877477852	0.76239097508558
1.9603436192679	2.46759881410389	-0.95626851715987	-0.431458142059803	1.11819178746309	0.786220389741145
1.51427651299522	2.04579312050932	1.36516471825821	1.81258179398793	0.590922313301847	0.390544013752633
3.32047065791054	3.94026065063699	1.68296932329101	2.1713319895324	0.152467642141829	-0.0231201949605022
2.55739426395309	3.07592549580743	-0.357311047055596	0.111652908336649	0.685179310961411	0.431423746627386
3.10831509671679	3.79915930719932	-1.75497390037322	-1.2842860266781	-0.48107826421963	-0.613989466321138
2.95832381771962	3.63178649146319	2.36561693191548	2.79475349042656	0.484113605426943	0.362268401134985
3.00302638443474	3.57497851590367	1.67599276401432	2.17555958965893	0.741870254858266	0.53083993276383
2.86903872722201	3.43310608823184	-2.38323727841318	-1.87038930711085	-0.21874330907616	-0.53612078113019
2.10905850238179	2.67534884904906	-1.34220484392877	-0.886711960121578	-0.547885141814912	-0.782507195954545
3.23369305567762	3.79649214642774	2.83701021783802	3.32159708743707	0.601807958461879	0.34432377785427
2.3054568142249	2.94508707244469	-2.23552152438743	-1.76731193249892	0.331734792112918	0.185951178682049
3.44486583316476	4.09734226861325	2.23952469212626	2.75517937348342	1.21818370862448	0.979629232898531
2.91498977689584	3.48591966907101	0.0757633324678772	0.57601825305712	1.77884100068692	1.59126928516804
1.39108846373036	1.99429720629172	1.24051484047855	1.69822333715145	1.07524313057971	0.915415595391872
3.80650220465824	4.34659475517265	2.06789434733191	2.56511627452248	1.41692719563879	1.18879329339408
2.54880014819386	3.07726747132096	-0.528141695671507	-0.0509028344372157	0.00817405886894741	-0.219630920035641
2.88213494293762	3.36863555996009	1.37320631065731	1.86631032458695	0.286327678512838	0.0669294303216394
4.03100308271181	4.58109093611831	1.04552800179987	1.55118305086085	1.6637821828403	1.46232063793084
3.03988290911728	3.60601480806874	1.73172702210951	2.25179376448357	-0.178480331042311	-0.449883450669721
3.2599936154208	4.03726639150817	0.748228457846467	1.08331111303011	-0.573501021196388	-0.351228525798099
2.04404874706305	2.60168756986583	-5.29449906279709	-4.76409261186335	-1.43542063955882	-1.72168006318026
2.91917361559557	3.42757583270263	2.27581543172387	2.75430356262433	0.630801578540609	0.381677558233647
2.2996486614861	2.84895649083266	0.981399139752372	1.4663872113671	1.27828368455318	1.04266364108157
2.03461607875293	2.54036392936496	-0.0115361060903163	0.49415819646827	0.226378184196486	-0.0365664511604305
3.22499257952767	3.7855065012602	2.85077391310704	3.31359030440608	1.05327601072027	0.889744012280786
2.9076377853632	3.44521687369543	2.41769764632639	2.8089499087826	1.18646106809156	1.06474632080728
3.45289721294376	3.95730835480172	2.77353046328138	3.26163736821299	0.661803606655206	0.48772748371145
3.40780470185658	4.01477434687667	3.48218248965604	3.96618984162648	0.32687082420932	0.10200168538551
0.72702365253801	1.33088496655825	0.377509798806813	0.857179023042841	0.0420036333166921	-0.150514148942331
2.59253195875802	3.22889234689357	0.975885971732426	1.41586384138791	1.14843005283836	0.954019994296242
1.72714267587521	2.32960851871676	1.2651116750375	1.7193677892115	0.20245637023617	-0.0162725975891616
2.69105524225754	3.29874377499216	2.40559671114809	2.87600521224754	0.525261755804631	0.299347338364209
2.97689979078414	3.6872684880839	-1.55589313026303	-1.15395308887997	-1.7693492313833	-1.82593300611281
2.24743646225929	2.73297675446808	0.728569277252058	1.16678388350664	0.493659707621255	0.249146871045275
2.47641167809885	3.13243360268922	1.34982671599171	1.80927712695257	0.383448533595258	0.226555291208555
3.36909010077148	3.92578439952893	2.70959241226547	3.19957171605125	0.514379840254636	0.287122309365523
1.9593522945612	2.63766019727274	1.05761255047251	1.53973299128927	-0.888060987833184	-0.997702145123567
2.03195444615181	2.56058133438251	-0.0286315101676209	0.431253578172683	-0.469405305958483	-0.588907841303455
2.70347197988302	3.30044025724591	2.06668341251656	2.54513875678586	0.310559751373114	0.115985428321959
1.51626768380295	2.00066304480403	1.00778159201657	1.43907618351618	-0.293906340500194	-0.533664243522271
2.36758459085363	2.87434774204285	-0.0910253608545125	0.401531364128796	0.930422375210535	0.711860328780698
3.64695917610178	4.25772940551172	2.56222946535594	3.01466565543965	0.569039448743597	0.458547756398952
3.75506017824121	4.38215020713807	2.2967641639377	2.78805042756846	0.690236477598079	0.525641380376112
2.31466451926163	2.83566394407651	0.917078594665914	1.36469058941365	0.30938002613885	0.12735140318559
3.63075211195504	4.20944022950202	0.485396671604294	0.95860070022697	0.569639343558405	0.345155581280051
2.02503521878718	2.56540373376554	1.02286888016861	1.50582338343311	0.431434693118353	0.230465964047979
3.64642292855324	4.29341778441355	-0.752070653557364	-0.284419503017966	0.282029885601176	0.142523547545921
2.7943512966639	3.37751437478063	1.99981226088617	2.49696646141353	2.01633310830858	1.80400193250541
2.24607156923688	2.9565274022116	3.25701343369009	3.66067781925577	1.11018111078507	1.03577969158913
1.45489187773466	2.07436212828558	1.07320546786434	1.53424214490654	0.00369149860815178	-0.26092169640573
3.32605024802793	3.88312339056711	-0.393192577251375	0.111023350737331	3.06801596399219	2.90176399687075
2.03477750799643	2.53928480281289	0.415236798399446	0.884670664004924	0.314956875861777	0.098419497524083
3.33697750225374	3.98669776671288	1.61469063276257	2.03412536613863	1.92602263364631	1.72680964459878
4.32872496567093	4.87426631038443	1.25528444684421	1.72438403600758	0.91058091923938	0.769429321421047
3.2877700242303	3.97158539113301	0.415478780127386	0.878556205784716	0.976389723232286	0.775122367887927
3.94999941157678	4.69199691980595	0.818174144848497	1.25020147925136	0.861365941953905	0.609045566636872
